,0,1
567,7.275242,-5.857844
568,7.316219,-5.672088
569,7.1887164,-6.298882
570,6.449563,-5.541746
571,5.6517625,-6.223111
572,5.44253,-5.6703033
573,4.854215,-6.0994987
574,8.322778,-6.0696664
575,4.867061,-6.723155
576,8.549741,-6.221778
577,8.781506,-5.974007
578,8.816292,-5.090595
579,4.981297,-6.731588
580,8.33143,-5.8447084
581,8.301478,-5.894905
582,4.8558755,-6.842249
583,4.8881803,-4.3414197
584,8.758026,-5.1480303
585,8.575369,-4.880325
586,6.187433,-5.9331884
587,4.7088485,-7.030695
588,7.2010584,-6.2977805
589,7.0633373,-6.2505383
590,8.914495,-4.9860992
591,6.7189074,-5.926962
592,7.1757054,-4.751262
593,8.290285,-5.9510803
594,7.1694174,-4.820003
595,7.0043173,-5.4677
596,5.5525236,-6.2313833
597,5.2815337,-6.198384
598,7.1819844,-6.309247
599,5.5944595,-4.383983
600,7.1150413,-6.3055425
601,5.511885,-6.2517333
602,7.1304054,-6.2664747
603,7.579383,-6.258423
604,5.6848855,-6.2226086
605,5.2241626,-6.158692
606,5.081486,-6.643366
607,5.225925,-6.627484
608,4.9726686,-6.5920215
609,7.0986066,-6.426026
610,7.1473846,-6.1391788
611,6.710297,-6.537975
612,4.992344,-6.507895
613,4.999001,-6.597748
614,4.9122796,-6.501046
615,7.0127964,-5.4412584
616,6.2311797,-4.717631
617,7.0477138,-6.089257
618,4.928674,-6.821265
619,4.969615,-6.82681
620,4.9458857,-6.8126216
621,6.759479,-6.464203
622,4.9738917,-6.5756207
623,7.361997,-6.3224897
624,5.144945,-6.625031
625,8.246262,-5.8570266
626,8.338766,-5.8810096
627,6.9693265,-5.509928
628,7.1187654,-4.851159
629,6.6488137,-6.5058045
630,4.858248,-6.818176
631,6.2634954,-6.115724
632,4.990147,-6.5521083
633,5.941011,-6.2965746
634,8.882261,-5.0677495
635,7.0509844,-5.435585
636,6.972104,-4.360224
637,5.1902246,-6.420031
638,8.889186,-4.9818077
639,7.1282225,-4.842023
640,5.661411,-6.2861066
641,5.109406,-6.5957794
642,5.045194,-6.6177382
643,4.9803386,-6.691713
644,5.882195,-6.128248
645,7.8164196,-5.185009
646,6.6162333,-6.443754
647,5.2499175,-6.6392345
648,8.537587,-6.1482396
649,7.6990347,-5.4278073
650,5.085819,-6.537925
651,7.3495026,-6.3028345
652,4.616901,-7.0961704
653,5.270148,-6.23501
654,4.6475134,-7.0609283
655,6.980658,-4.8223596
656,5.0363016,-6.6135764
657,6.995695,-5.445298
658,7.826782,-5.2669787
659,7.810732,-6.197465
660,7.2495065,-5.0647492
661,7.682989,-5.3205647
662,4.9402633,-6.552205
663,7.2376175,-4.820263
664,7.3725157,-4.8811784
665,7.4843574,-5.228046
666,7.4850736,-5.4058337
667,8.573265,-4.458247
668,7.2456856,-3.0103397
669,6.6379976,-2.9673126
670,7.0587907,-3.0286677
671,7.3248243,-4.471159
672,6.106452,-6.3301673
673,6.5691905,-1.899254
674,6.4652247,-1.9402527
675,6.5030336,-1.9703058
676,6.4966593,-1.8976014
677,5.916946,-2.1307254
678,6.4595103,-2.070156
679,8.399541,-5.460286
680,6.6955485,-4.800468
681,5.8888516,-2.142174
682,5.316925,-6.786054
683,8.607152,-5.900139
684,8.931112,-5.703336
685,8.813044,-5.870676
686,8.791794,-5.719365
687,8.577921,-5.654897
688,8.951042,-5.6743135
689,7.470766,-4.743072
690,8.953284,-5.6155386
691,8.737297,-5.6871457
692,5.835506,-6.262726
693,8.568115,-4.1098704
694,8.539654,-5.966038
695,8.507088,-5.9318204
696,7.4013777,-5.1802096
697,8.268942,-4.942486
698,8.78633,-5.8730593
699,7.189503,-2.5247278
700,8.888405,-5.3931084
701,9.202178,-4.3549757
702,4.8333836,-6.8468823
703,7.604307,-6.2497673
704,7.1960664,-2.5593083
705,8.006398,-6.919769
706,7.2307305,-2.5487447
707,7.9874744,-6.01371
708,7.9526844,-6.0137854
709,5.4316463,-6.0178647
710,7.3152657,-5.688154
711,5.709604,-3.937723
712,6.6547127,-4.709566
713,8.496188,-4.0672426
714,8.545743,-4.300023
715,6.535247,-4.714957
716,5.454665,-6.3284025
717,8.19928,-5.4313564
718,8.144978,-4.7506742
719,8.325288,-6.0137353
720,4.7181387,-4.956291
721,6.68582,-6.4553323
722,5.5870814,-6.278082
723,6.0240555,-4.472645
724,7.7681007,-4.743616
725,6.8217487,-4.7429314
726,6.8195634,-4.7094903
727,4.9437294,-5.417873
728,6.9953957,-4.548476
729,8.152389,-4.501277
730,7.35124,-4.267074
731,7.892953,-5.0333242
732,7.0265617,-4.6371455
733,7.517074,-4.8972716
734,7.5020323,-4.6451745
735,7.875484,-6.0877013
736,6.586221,-4.9449115
737,7.1383686,-4.7755556
738,7.0499196,-4.7138762
739,4.83933,-5.367546
740,4.935429,-5.2366624
741,5.456709,-6.1594453
742,4.891084,-5.0151343
743,5.40919,-5.989789
744,5.0489016,-5.315432
745,7.462006,-5.756576
746,5.0377803,-6.573497
747,5.0836086,-6.6043386
748,5.1993985,-6.796219
749,5.2386813,-6.75068
750,5.228621,-6.7371607
751,5.294761,-6.680276
752,5.2974734,-6.7813025
753,5.2921734,-6.5500865
754,5.3226113,-6.7790866
755,7.477999,-6.63012
756,7.58465,-6.499061
757,6.451064,-7.0986876
758,7.561336,-6.5539446
759,6.3988824,-7.142402
760,7.6472354,-6.442607
761,6.2968106,-7.1135445
762,6.4315987,-7.006743
763,6.433344,-7.14385
764,7.627771,-6.5310235
765,7.5064254,-6.422019
766,7.7082396,-6.425768
767,7.6141396,-6.470772
768,7.571046,-6.520833
769,7.509548,-6.5221496
770,7.6486835,-6.440693
771,7.7072163,-6.470401
772,6.433603,-7.0286913
773,6.442581,-6.9855003
774,6.4765916,-7.065512
775,7.6453457,-6.561338
776,7.5744553,-6.4206386
777,7.589399,-6.4735055
778,7.7282753,-6.4678493
779,7.661158,-6.398886
780,7.5708346,-6.4860864
781,6.676671,-5.9790707
782,6.548448,-6.1818075
783,6.3134613,-2.4154575
784,6.4629803,-2.083377
785,6.448012,-2.1823158
786,7.771671,-5.8733816
787,6.665251,-6.33463
788,6.3008904,-6.8542128
789,5.963576,-6.1758375
790,6.415153,-6.863072
791,6.467226,-6.998933
792,6.4536104,-7.036294
793,4.940319,-5.599788
794,6.8339496,-2.5676818
795,7.6284766,-4.881234
796,6.3554406,-2.7218852
797,6.0564437,-2.911434
798,4.92298,-4.0262775
799,8.961711,-4.464336
800,4.191409,-5.615249
801,4.1580367,-5.6071258
802,4.1431127,-5.6967654
803,4.2210975,-5.6067595
804,4.130744,-5.660494
805,7.5398927,-5.9662557
806,7.660659,-5.89466
807,5.20032,-6.627944
808,7.4072995,-6.0272217
809,7.593218,-5.990544
810,7.6586394,-5.8940554
811,5.0694017,-6.517759
812,5.0440254,-6.5710173
813,5.108254,-6.418238
814,7.636625,-5.8684754
815,5.093204,-6.506548
816,7.816294,-5.888217
817,7.4543433,-5.9011335
818,7.777007,-5.873856
819,5.142292,-6.5054903
820,4.206453,-5.7243314
821,7.82266,-4.7266254
822,7.4132843,-5.7497272
823,5.2200346,-6.465943
824,5.0636625,-6.4435325
825,5.125462,-6.530164
826,5.241378,-6.483639
827,5.3886757,-6.5791173
828,4.141511,-5.681308
829,4.1132255,-5.696095
830,7.7076464,-4.592152
831,4.138957,-5.667587
832,4.58839,-5.45887
833,4.177961,-5.6597605
834,4.7482653,-5.638451
835,4.6281667,-5.6231837
836,4.3108277,-5.59963
837,4.191165,-5.6466417
838,4.152453,-5.667043
839,4.4681387,-5.5896616
840,4.2135534,-5.645025
841,4.95266,-5.6113353
842,4.8297267,-5.3489814
843,6.271243,-6.2139134
844,6.242249,-6.0646644
845,4.7396917,-5.0633063
846,6.3466096,-6.367552
847,5.8679857,-5.463398
848,6.7922964,-6.297699
849,6.0164866,-5.9712195
850,7.8354826,-4.563316
851,8.285346,-5.0266213
852,7.849306,-4.668294
853,7.5993447,-4.708952
854,6.3119645,-3.3570302
855,4.260362,-5.175576
856,4.215082,-5.2090626
857,4.9939766,-6.070027
858,5.0193405,-5.994935
859,5.3683176,-3.783354
860,4.986938,-6.127963
861,6.261507,-3.320202
862,5.8983126,-3.0103936
863,5.7352695,-3.0797029
864,5.372673,-4.1986933
865,5.2084265,-4.2947283
866,5.5856795,-3.0252352
867,5.7111635,-3.0595288
868,5.6965594,-3.0584517
869,5.436976,-3.7982192
870,5.7700806,-3.0736349
871,5.758215,-3.0428894
872,6.730495,-5.3321385
873,6.5531626,-5.1133776
874,5.4779572,-4.816403
875,6.6041756,-5.7107987
876,7.532902,-3.2897758
877,7.9626203,-2.6393096
878,7.5154834,-2.956766
879,9.235765,-4.374471
880,7.628902,-3.388198
881,5.046489,-5.284016
882,7.967879,-2.6972878
883,7.45566,-3.0307372
884,7.464437,-3.3525543
885,8.2332735,-2.8347592
886,8.123755,-2.6779945
887,7.6078377,-3.1770306
888,7.4968514,-2.9565551
889,7.940203,-2.8368528
890,7.505943,-2.9890924
891,8.165129,-2.816845
892,8.2074,-2.7410133
893,8.175031,-2.7776954
894,7.623481,-3.330507
895,7.418969,-3.3734012
896,4.5230093,-5.68118
897,9.162242,-4.3422766
898,9.225684,-4.3605022
899,8.9260845,-4.4695196
900,4.6533346,-5.6804166
901,4.7091436,-5.7464976
902,5.0147147,-4.091362
903,5.0325174,-4.0204053
904,9.0556135,-4.298339
905,5.3459263,-4.191206
906,5.3347898,-4.202688
907,5.316851,-4.145644
908,5.2954297,-4.232042
909,5.0154095,-4.127023
910,8.11513,-2.7100637
911,8.7523985,-5.0569715
912,9.229041,-4.352788
913,4.6289406,-5.699233
914,4.69918,-5.6974554
915,7.514794,-3.3862386
916,8.103347,-2.8114045
917,8.204869,-3.4314835
918,8.068091,-2.693588
919,7.4178476,-2.982708
920,8.143405,-2.8412256
921,8.20208,-2.914768
922,7.481517,-2.945533
923,6.7541933,-5.565123
924,5.093175,-5.6039324
925,5.0928707,-5.5518446
926,8.998174,-4.455355
927,8.85879,-4.3442254
928,4.9525795,-5.5052304
929,5.3436885,-4.6926928
930,5.804189,-3.0252247
931,6.6900196,-5.3792486
932,5.5914197,-2.9881592
933,5.4129286,-4.8655677
934,5.520118,-4.7198644
935,5.4133525,-4.984073
936,6.627839,-5.4941654
937,5.415585,-4.7316008
938,5.678109,-2.9988787
939,5.444714,-4.719947
940,5.460201,-4.7467504
941,5.653189,-2.9591808
942,5.722938,-3.072276
943,5.363958,-4.642072
944,5.4957767,-4.7735214
945,5.473084,-4.8679423
946,5.441219,-4.668475
947,5.5417066,-4.4444995
948,5.4801526,-4.615855
949,5.4402,-4.7990565
950,6.605906,-5.423341
951,5.489641,-4.5940704
952,4.9754767,-5.9251337
953,5.11052,-5.845129
954,5.3723865,-4.7841916
955,4.9954963,-5.965746
956,5.4810433,-4.887681
957,5.423734,-4.6601157
958,5.4305573,-4.81341
959,5.5875416,-4.6943483
960,4.321288,-5.201106
961,4.221019,-5.262777
962,5.063301,-6.041588
963,5.0429354,-5.968868
964,5.434364,-4.720362
965,5.6961284,-2.9903555
966,4.9365435,-6.031752
967,4.9554305,-6.0674825
968,4.2405777,-5.2949286
969,6.0709085,-2.9968152
970,6.244567,-6.678291
971,5.5153275,-4.8603554
972,5.3754134,-4.9146843
973,5.767881,-5.731163
974,5.737288,-5.925629
975,8.499048,-3.7463536
976,5.278548,-5.033063
977,6.905289,-7.173459
978,6.7734675,-7.12424
979,6.334595,-2.9929602
980,6.308309,-3.1220977
981,5.545907,-7.858111
982,5.3392935,-4.8853235
983,5.301933,-4.896792
984,5.4999046,-4.6729584
985,5.5340548,-7.8223567
986,5.2051373,-4.9460173
987,5.1092825,-4.778268
988,5.2088284,-4.837828
989,6.1799197,-6.7401514
990,5.560605,-7.8340178
991,5.511349,-7.767297
992,6.3166237,-2.8012807
993,5.5498366,-7.8526425
994,8.628342,-4.841896
995,5.5619025,-7.844671
996,5.568784,-7.851926
997,4.7397857,-4.4253707
998,4.818216,-4.414773
